2020-06-16 10:45:14.937 [main] INFO  com.yxyk.UserApplication - The following profiles are active: dev
2020-06-16 10:48:42.725 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'myShiroRealm' of type [com.yxyk.config.shiro.relam.MyShiroRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.749 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionValidationScheduler' of type [org.apache.shiro.session.mgt.ExecutorServiceSessionValidationScheduler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.751 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.767 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getSessionManage' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.787 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.868 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration$$EnhancerBySpringCGLIB$$8d57df71] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:42.928 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$3e80273f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-06-16 10:48:43.611 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8031 (http)
2020-06-16 10:48:43.625 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8031"]
2020-06-16 10:48:43.645 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-06-16 10:48:43.645 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.35
2020-06-16 10:48:43.650 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files (x86)\Java\jdk1.8.0_73\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\ProgramData\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Java\jdk1.8.0_73\bin;C:\Program Files (x86)\Java\jdk1.8.0_73\jre\bin;.]
2020-06-16 10:48:43.884 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-06-16 10:48:43.885 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6387 ms
2020-06-16 10:48:44.017 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2020-06-16 10:48:44.023 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2020-06-16 10:48:44.023 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-06-16 10:48:44.023 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2020-06-16 10:48:44.023 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2020-06-16 10:48:44.023 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'shiroFilter' to: [/*]
2020-06-16 10:48:44.223 [main] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2020-06-16 10:48:44.448 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2020-06-16 10:48:44.448 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-16 10:48:44.452 [main] WARN  com.netflix.config.sources.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2020-06-16 10:48:44.452 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-06-16 10:48:44.616 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-06-16 10:48:45.152 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@121177d: startup date [Tue Jun 16 10:48:37 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@1af2e7d
2020-06-16 10:48:45.222 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2020-06-16 10:48:45.289 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.index(org.springframework.ui.ModelMap)
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Index/index],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.index(java.lang.Long,org.springframework.ui.ModelMap)
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PeiZhi/user],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.user()
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Index/banner],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.banner(java.lang.Long,org.springframework.ui.ModelMap)
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PeiZhi/role],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.role()
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.login()
2020-06-16 10:48:45.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/logout],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.logout()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/office/book],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.Book()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Setting/personal],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.personal()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PeiZhi/pingGu],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.pingGu()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/book],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.book()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/trend],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.getTrend()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yuqing/yuqingIndex],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.yuqing()
2020-06-16 10:48:45.291 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Index/gongGao],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.affiche(java.lang.Long,org.springframework.ui.ModelMap)
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/yuqing/myupload],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.myupload()
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/office/recovery/recovery],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.recovery()
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/demo],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.demo()
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/robot],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.robot(java.lang.Long,org.springframework.ui.ModelMap)
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/addarticle],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.addarticle()
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/regulations],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.addArticle()
2020-06-16 10:48:45.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/regulations/addarticle],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.addArticles()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/nonePermission],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.nonePermission()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/office/workindex],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.workindex(org.springframework.ui.ModelMap)
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/office/off_app_dsofjd],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.offAppDsofjd()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PopularOpinion/networklist],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.networklist()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PopularOpinion/networklist5],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.networklist5()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PopularOpinion/department],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.department()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Index/addBanner],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.addBanner()
2020-06-16 10:48:45.293 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Setting/personalAccset],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.personalAccset(org.springframework.ui.ModelMap)
2020-06-16 10:48:45.294 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/Index/addAffiche],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.addAffiche(java.lang.Long,org.springframework.ui.ModelMap)
2020-06-16 10:48:45.294 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/regulations/case],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.lawsAndRegulations()
2020-06-16 10:48:45.294 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PopularOpinion/networklistDetails],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.networklistDetails()
2020-06-16 10:48:45.294 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/PopularOpinion/departmentDetails],methods=[GET]}" onto public java.lang.String com.yxyk.config.MappingController.departmentDetails()
2020-06-16 10:48:45.297 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/addRole],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.addRole(java.lang.String,java.lang.String)
2020-06-16 10:48:45.297 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/findAllRoleName],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.findRoleNameTime(com.yxyk.bean.vo.VoRoleAll)
2020-06-16 10:48:45.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/findRoleById],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.findRoleById(java.lang.Long)
2020-06-16 10:48:45.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/updateRole],methods=[POST]}" onto public java.lang.Boolean com.yxyk.controller.RoleController.updateRole(java.lang.Long,java.lang.String,java.lang.String)
2020-06-16 10:48:45.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/deleteRoleById],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.deleteRoleById(java.lang.Long)
2020-06-16 10:48:45.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/savePermission],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.savePermission(java.lang.Long,java.lang.String)
2020-06-16 10:48:45.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/role/findRoleAll],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.RoleController.findRoleAll()
2020-06-16 10:48:45.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/saveUser],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.saveUser(com.yxyk.bean.vo.VoUser) throws com.yxyk.bean.common.OperationException
2020-06-16 10:48:45.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/delUser],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.delUser(java.lang.Long)
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/loginUser],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.loginUser(java.lang.String,java.lang.String)
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/loginOutUser],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.logoutUser()
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/findAllUser],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.findAllUser(com.yxyk.bean.vo.VoUserAll)
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/findByUserId],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.findByUserId(java.lang.Long)
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/updatePassword],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.updatePassword(java.lang.String,java.lang.String,java.lang.String) throws com.yxyk.bean.common.OperationException
2020-06-16 10:48:45.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/apis/user/findByLoginUserId],methods=[POST]}" onto public com.yxyk.bean.common.JSONResponse com.yxyk.controller.UserController.findByLoginUserId()
2020-06-16 10:48:45.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/ws/sendAll],methods=[GET]}" onto com.yxyk.bean.common.JSONResponse com.yxyk.controller.WebSocketController.sendAllMessage()
2020-06-16 10:48:45.304 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2020-06-16 10:48:45.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-06-16 10:48:45.337 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2020-06-16 10:48:45.379 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-06-16 10:48:45.379 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-06-16 10:48:45.379 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/static] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-06-16 10:48:45.379 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/Document/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-06-16 10:48:45.416 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in controllerExceptionHandler
2020-06-16 10:48:45.919 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2020-06-16 10:48:46.197 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2020-06-16 10:48:46.209 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2020-06-16 10:48:46.209 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.0 created.
2020-06-16 10:48:46.210 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2020-06-16 10:48:46.210 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.0) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2020-06-16 10:48:46.210 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2020-06-16 10:48:46.210 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.0
2020-06-16 10:48:46.210 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.boot.autoconfigure.quartz.AutowireCapableBeanJobFactory@b9817b
2020-06-16 10:48:47.086 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2020-06-16 10:48:47.095 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2020-06-16 10:48:47.097 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2020-06-16 10:48:47.098 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2020-06-16 10:48:47.101 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2020-06-16 10:48:47.130 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2020-06-16 10:48:47.142 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=121177d,type=ConfigurationPropertiesRebinder]
2020-06-16 10:48:47.164 [main] INFO  o.s.context.support.DefaultLifecycleProcessor - Starting beans in phase 0
2020-06-16 10:48:47.179 [main] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2020-06-16 10:48:47.211 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2020-06-16 10:48:47.321 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2020-06-16 10:48:47.322 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2020-06-16 10:48:47.456 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2020-06-16 10:48:47.457 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2020-06-16 10:48:47.746 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-06-16 10:48:47.815 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2020-06-16 10:48:47.816 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2020-06-16 10:48:48.098 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2020-06-16 10:48:48.099 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2020-06-16 10:48:48.102 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-06-16 10:48:48.105 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1592275728104 with initial instances count: 0
2020-06-16 10:48:48.128 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application USER with eureka with status UP
2020-06-16 10:48:48.142 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1592275728142, current=UP, previous=STARTING]
2020-06-16 10:48:48.144 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_USER/USER-20180901YI:user:8031: registering service...
2020-06-16 10:48:48.147 [main] INFO  o.s.integration.endpoint.EventDrivenConsumer - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2020-06-16 10:48:48.147 [main] INFO  o.s.integration.channel.PublishSubscribeChannel - Channel 'user-1.errorChannel' has 1 subscriber(s).
2020-06-16 10:48:48.147 [main] INFO  o.s.integration.endpoint.EventDrivenConsumer - started _org.springframework.integration.errorLogger
2020-06-16 10:48:48.148 [main] INFO  o.s.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2020-06-16 10:48:48.148 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2020-06-16 10:48:48.148 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2020-06-16 10:48:48.156 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8031"]
2020-06-16 10:48:48.170 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2020-06-16 10:48:48.195 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8031 (http) with context path ''
2020-06-16 10:48:48.196 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8031
2020-06-16 10:48:48.199 [main] INFO  com.yxyk.UserApplication - Started UserApplication in 12.774 seconds (JVM running for 13.732)
2020-06-16 10:48:48.202 [main] INFO  com.yxyk.listener.ApplicationStartup - dev
2020-06-16 10:48:48.202 [main] INFO  com.yxyk.listener.ApplicationStartup - ========================启动成功==========================
2020-06-16 10:48:48.274 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_USER/USER-20180901YI:user:8031 - registration status: 204
2020-06-16 10:48:51.279 [Thread-10] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@121177d: startup date [Tue Jun 16 10:48:37 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@1af2e7d
2020-06-16 10:48:51.280 [Thread-10] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Unregistering application USER with eureka with status DOWN
2020-06-16 10:48:51.280 [Thread-10] WARN  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1592275731280, current=DOWN, previous=UP]
2020-06-16 10:48:51.280 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_USER/USER-20180901YI:user:8031: registering service...
2020-06-16 10:48:51.282 [Thread-10] INFO  o.s.context.support.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
2020-06-16 10:48:51.284 [Thread-10] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
